character,G_x,G_y,M,Euclid
嬉,259,256,45059,10.816653826391969
孟,251,272,36314,22.02271554554524
宏,246,254,32992,5.656854249492381
宋,250,236,31533,14.0
宕,248,250,32754,2.0
宥,252,243,36171,7.280109889280518
寅,248,250,39219,2.0
寓,252,252,43278,2.8284271247461903
寵,248,263,47953,13.152946437965905
尖,252,272,27980,22.090722034374522
尤,263,267,28187,21.400934559032695
屑,274,239,39453,26.40075756488817
峨,254,253,41596,5.0
峻,245,258,38546,9.433981132056603
崚,247,254,39556,5.0
嵯,246,263,39442,13.601470508735444
嵩,252,260,39191,10.198039027185569
嶺,266,258,43338,17.88854381999832
巌,250,259,43666,9.0
巫,248,262,33390,12.165525060596439
已,235,256,26621,16.15549442140351
巳,224,254,27055,26.30589287593181
巴,228,246,30665,22.360679774997898
巷,253,255,36800,5.830951894845301
巽,251,241,39114,9.055385138137417
帖,239,260,34850,14.866068747318506
幌,245,243,44298,8.602325267042627
幡,247,250,46534,3.0
庄,240,267,29405,19.72308292331602
庇,252,267,33302,17.11724276862369
庚,255,251,37766,5.0990195135927845
庵,259,258,43146,12.041594578792296
廟,263,255,45239,13.92838827718412
廻,255,237,40534,13.92838827718412
弘,231,262,28547,22.47220505424423
弛,249,265,38616,15.033296378372908
彗,253,263,39904,13.341664064126334
彦,255,251,30623,5.0990195135927845
彪,253,261,37789,11.40175425099138
彬,252,244,36533,6.324555320336759
徠,253,250,38025,3.0
忽,252,264,31835,14.142135623730951
怜,234,244,34312,17.08800749063506
恢,236,245,37473,14.866068747318506
恰,238,254,35877,12.649110640673518
恕,243,262,33989,13.892443989449804
悌,258,243,40815,10.63014581273465
惟,245,248,41823,5.385164807134504
惚,251,253,39484,3.1622776601683795
悉,254,256,37236,7.211102550927978
惇,242,239,40134,13.601470508735444
惹,247,258,38125,8.54400374531753
惺,246,245,42697,6.4031242374328485
惣,252,252,36444,2.8284271247461903
慧,250,258,40452,8.0
憐,253,246,43611,5.0
戊,268,259,29527,20.12461179749811
或,256,259,35193,10.816653826391969
戟,249,251,40397,1.4142135623730951
托,247,259,32348,9.486832980505138
按,248,254,37662,4.47213595499958
挺,242,258,37432,11.313708498984761
挽,256,259,39947,10.816653826391969
掬,270,257,40535,21.18962010041709
捲,249,257,42107,7.0710678118654755
捷,252,257,42410,7.280109889280518
捺,245,253,39261,5.830951894845301
捧,250,247,41333,3.0
掠,252,254,37793,4.47213595499958
揃,259,258,44431,12.041594578792296
摑,269,251,48638,19.026297590440446
摺,269,244,43850,19.924858845171276
撒,245,253,47002,5.830951894845301
撰,258,247,43232,8.54400374531753
撞,255,263,44973,13.92838827718412
播,256,255,46329,7.810249675906654
撫,257,261,45514,13.038404810405298
擢,256,246,45944,7.211102550927978
孜,247,254,34549,5.0
敦,242,248,39515,8.246211251235321
斐,248,249,37632,2.23606797749979
斡,240,245,40657,11.180339887498949
斧,249,235,30631,15.033296378372908
斯,241,242,37538,12.041594578792296
於,236,248,32498,14.142135623730951
旭,262,264,36636,18.439088914585774
昂,260,227,34383,25.079872407968907
昊,251,240,36678,10.04987562112089
昏,241,256,35110,10.816653826391969
昌,248,249,37426,2.23606797749979
昴,255,237,36686,13.92838827718412
晏,249,248,39882,2.23606797749979
晃,257,245,37908,8.602325267042627
晒,249,233,41256,17.029386365926403
晋,249,234,38350,16.0312195418814
晟,257,246,39969,8.06225774829855
晦,241,251,42800,9.055385138137417
晨,248,248,41991,2.8284271247461903
智,252,243,34584,7.280109889280518
暉,246,226,44055,24.331050121192877
暢,246,245,45965,6.4031242374328485
曙,245,231,47675,19.6468827043885
曝,244,239,47391,12.529964086141668
曳,262,256,34807,13.416407864998739
朋,274,238,40833,26.832815729997478
朔,270,236,40821,24.413111231467404
杏,252,253,30735,3.605551275463989
杖,235,254,32230,15.524174696260024
杜,239,261,31073,15.556349186104045
李,250,242,31674,8.0
杭,246,253,34573,5.0
杵,235,235,32148,21.213203435596427
杷,253,249,37043,3.1622776601683795
枇,246,256,36568,7.211102550927978
柑,248,250,39032,2.0
柴,247,248,38031,3.605551275463989
柘,248,252,35356,2.8284271247461903
柊,239,242,34327,13.601470508735444
柏,263,254,35943,13.601470508735444
柾,238,262,35641,16.97056274847714
柚,262,260,38686,15.620499351813308
桧,248,262,36475,12.165525060596439
栞,250,233,35628,17.0
桔,252,254,35040,4.47213595499958
桂,246,261,36509,11.704699910719626
栖,259,243,41475,11.40175425099138
桐,269,243,41452,20.248456731316587
栗,250,234,38917,16.0
梧,254,244,39059,7.211102550927978
梓,250,239,35685,11.0
梢,270,249,39230,20.024984394500787
梛,258,242,44140,11.313708498984761
梯,263,246,41274,13.601470508735444
桶,275,246,44097,25.317977802344327
梶,260,247,42332,10.44030650891055
椛,254,253,38626,5.0
梁,252,242,37360,8.246211251235321
棲,256,253,44441,6.708203932499369
椋,250,249,37292,1.0
椀,256,250,42743,6.0
楯,262,253,44078,12.36931687685298
楚,249,251,37689,1.4142135623730951
楕,263,252,42865,13.152946437965905
椿,250,253,43595,3.0
楠,269,257,42292,20.248456731316587
楓,253,248,46576,3.605551275463989
椰,256,235,45085,16.15549442140351
楢,264,252,44833,14.142135623730951
楊,262,245,43953,13.0
榎,252,241,44927,9.219544457292887
樺,258,237,43542,15.264337522473747
榊,265,242,41253,17.0
榛,251,252,44386,2.23606797749979
槙,256,254,43575,7.211102550927978
槍,253,258,42081,8.54400374531753
槌,251,257,41040,7.0710678118654755
樫,249,244,43655,6.082762530298219
槻,258,246,44427,8.94427190999916
樟,253,247,40461,4.242640687119285
樋,261,250,44397,11.0
橘,272,248,45812,22.090722034374522
樽,257,244,44686,9.219544457292887
橙,256,248,43127,6.324555320336759
檎,262,261,44896,16.278820596099706
檀,259,255,47057,10.295630140987
櫂,259,245,47409,10.295630140987
櫛,261,244,44974,12.529964086141668
櫓,259,252,46879,9.219544457292887
欣,240,252,33793,10.198039027185569
欽,235,257,35946,16.55294535724685
歎,229,246,41061,21.37755832643195
此,245,279,31109,29.427877939124322
殆,257,249,35533,7.0710678118654755
毅,244,254,41705,7.211102550927978
毘,246,245,37706,6.4031242374328485
毬,261,266,40000,19.4164878389476
汀,245,237,22070,13.92838827718412
汝,248,260,28015,10.198039027185569
汐,258,236,24174,16.1245154965971
汲,249,249,32242,1.4142135623730951
沌,264,266,30964,21.2602916254693
沓,248,258,33991,8.246211251235321
沫,248,254,31066,4.47213595499958
洸,257,260,31589,12.206555615733702
洲,277,243,35100,27.892651361962706
洵,276,253,34133,26.1725046566048
洛,254,260,33099,10.770329614269007
浩,250,257,32891,7.0
浬,259,250,37229,9.0
淵,276,244,38794,26.68332812825267
淳,255,245,34184,7.0710678118654755
渚,260,255,36642,11.180339887498949
淀,251,255,32583,5.0990195135927845
淋,252,248,37025,2.8284271247461903
渥,258,254,41033,8.94427190999916
湘,269,250,38502,19.0
湊,257,255,39308,8.602325267042627
湛,266,264,39218,21.2602916254693
溢,256,284,39115,34.52535300326414
滉,262,243,39285,13.892443989449804
溜,271,256,40912,21.840329667841555
漱,245,249,40799,5.0990195135927845
漕,268,243,43872,19.313207915827967
漣,263,262,41316,17.69180601295413
澪,257,228,36890,23.08679276123039
濡,268,242,43818,19.697715603592208
瀕,266,246,43750,16.492422502470642
灘,256,249,46850,6.082762530298219
灸,248,266,29255,16.1245154965971
灼,265,247,30669,15.297058540778355
烏,258,264,35092,16.1245154965971
焰,267,261,40378,20.248456731316587
焚,253,244,34730,6.708203932499369
煌,255,259,40173,10.295630140987
煤,252,245,41063,5.385164807134504
煉,254,247,41971,5.0
熙,243,236,39643,15.652475842498529
燕,249,255,38735,5.0990195135927845
燎,252,248,43007,2.8284271247461903
燦,253,244,42970,6.708203932499369
燭,275,241,47281,26.570660511172846
燿,261,241,44801,14.212670403551895
爾,256,241,47199,10.816653826391969
牒,249,241,44481,9.055385138137417
牟,242,251,29253,8.06225774829855
牡,233,259,31716,19.235384061671343
牽,243,238,38120,13.892443989449804
犀,250,231,40320,19.0
狼,248,259,39326,9.219544457292887
猪,255,254,40966,6.4031242374328485
獅,256,238,44697,13.416407864998739
玖,240,255,30165,11.180339887498949
珂,257,222,32723,28.861739379323623
珈,263,264,38300,19.1049731745428
珊,264,232,45034,22.80350850198276
珀,270,259,34449,21.93171219946131
玲,247,247,32279,4.242640687119285
琢,252,236,35458,14.142135623730951
琉,258,257,37037,10.63014581273465
瑛,254,246,38984,5.656854249492381
琥,257,257,37825,9.899494936611665
琶,251,246,38531,4.123105625617661
琵,245,249,37747,5.0990195135927845
琳,251,242,38879,8.06225774829855
瑚,280,239,41396,31.953090617340916
瑞,274,260,40033,26.0
瑶,263,255,38174,13.92838827718412
瑳,256,263,38612,14.317821063276353
瓜,253,269,29694,19.235384061671343
瓢,238,256,46902,13.416407864998739
甥,268,238,42861,21.633307652783937
甫,255,252,38262,5.385164807134504
畠,247,265,38601,15.297058540778355
畢,250,225,41621,25.0
疋,253,239,26638,11.40175425099138
疏,253,264,40021,14.317821063276353
皐,248,248,35692,2.8284271247461903
皓,236,255,38328,14.866068747318506
眸,229,247,37205,21.213203435596427
瞥,232,241,42552,20.12461179749811
矩,245,247,35780,5.830951894845301
砦,254,251,37897,4.123105625617661
砥,250,260,38234,10.0
砧,251,264,33181,14.035668847618199
硯,257,241,41597,11.40175425099138
碓,250,256,41864,6.0
碗,260,255,41769,11.180339887498949
碩,261,238,41235,16.278820596099706
碧,262,249,40881,12.041594578792296
磐,249,249,44307,1.4142135623730951
磯,264,254,46624,14.560219778561036
祇,251,255,37017,5.0990195135927845
祢,249,252,33881,2.23606797749979
祐,250,256,35555,6.0
祷,259,248,40615,9.219544457292887
禄,256,246,40218,7.211102550927978
禎,267,254,39645,17.46424919657298
禽,255,262,41344,13.0
禾,255,243,28794,8.602325267042627
秦,254,254,41795,5.656854249492381
秤,244,223,36258,27.65863337187866
稀,256,242,40912,10.0
稔,250,256,39352,6.0
稟,252,250,41221,2.0
稜,250,253,40953,3.0
穣,254,252,48136,4.47213595499958
穹,252,229,34292,21.095023109728988
穿,248,236,37001,14.142135623730951
窄,250,222,32328,28.0
窪,253,263,38366,13.341664064126334
窺,253,254,44168,5.0
竣,254,259,37377,9.848857801796104
竪,239,247,39060,11.40175425099138
竺,249,254,27610,4.123105625617661
竿,249,217,29728,33.015148038438355
笈,251,245,34778,5.0990195135927845
笹,251,252,38104,2.23606797749979
笙,242,261,35136,13.601470508735444
笠,250,262,33254,12.0
筈,248,245,36638,5.385164807134504
筑,252,247,37078,3.605551275463989
箕,251,246,38468,4.123105625617661
箔,259,247,37005,9.486832980505138
篇,258,256,44471,10.0
篠,259,253,43163,9.486832980505138
簞,248,239,42568,11.180339887498949
簾,255,255,46939,7.0710678118654755
籾,263,250,39817,13.0
粥,254,241,41487,9.848857801796104
粟,251,237,41024,13.038404810405298
糊,269,245,44826,19.6468827043885
紘,240,263,37507,16.401219466856727
紗,235,254,36338,15.524174696260024
紐,249,260,41882,10.04987562112089
絃,242,260,39460,12.806248474865697
紬,255,266,42202,16.76305461424021
絆,236,248,38261,14.142135623730951
絢,257,257,41916,9.899494936611665
綺,242,253,41763,8.54400374531753
綜,242,256,40942,10.0
綴,244,250,44963,6.0
緋,241,253,41600,9.486832980505138
綾,241,260,43068,13.45362404707371
綸,248,267,45902,17.11724276862369
縞,254,263,46381,13.601470508735444
徽,250,248,44052,2.0
繫,246,235,44563,15.524174696260024
繡,251,259,50170,9.055385138137417
纂,251,246,43669,4.123105625617661
纏,257,261,50792,13.038404810405298
羚,239,240,33696,14.866068747318506
翔,271,242,40622,22.47220505424423
翠,249,220,37740,30.01666203960727
耀,260,241,46122,13.45362404707371
而,254,241,33717,9.848857801796104
耶,255,222,38770,28.442925306655784
耽,244,250,39744,6.0
聡,249,246,41712,4.123105625617661
肇,252,244,42259,6.324555320336759
肋,258,259,39115,12.041594578792296
肴,253,248,36661,3.605551275463989
胤,247,262,40855,12.36931687685298
胡,274,245,37798,24.515301344262525
脩,258,251,41349,8.06225774829855
腔,245,254,41446,6.4031242374328485
脹,239,249,44706,11.045361017187261
膏,246,242,43035,8.94427190999916
臥,211,250,34762,39.0
舜,253,241,39031,9.486832980505138
舵,245,260,41451,11.180339887498949
芥,247,233,29249,17.26267650163207
芹,249,224,28166,26.019223662515376
芭,251,258,34353,8.06225774829855
芙,250,247,31920,3.0
芦,239,211,30561,40.52159917870962
苑,260,251,36412,10.04987562112089
茄,255,256,35386,7.810249675906654
苔,249,249,34864,1.4142135623730951
苺,255,246,38405,6.4031242374328485
茅,255,232,34399,18.681541692269406
茉,249,238,34224,12.041594578792296
茸,247,239,34497,11.40175425099138
茜,252,251,40800,2.23606797749979
莞,254,248,38405,4.47213595499958
荻,242,254,34106,8.94427190999916
莫,252,251,38507,2.23606797749979
莉,257,246,35310,8.06225774829855
菅,244,244,40451,8.48528137423857
菫,248,263,43573,13.152946437965905
菖,249,257,41491,7.0710678118654755
萄,256,242,38188,10.0
菩,248,244,36962,6.324555320336759
萌,253,246,38419,5.0
萊,248,236,35088,14.142135623730951
菱,248,250,38481,2.0
葦,248,244,40604,6.324555320336759
葵,254,249,39881,4.123105625617661
萱,248,259,41043,9.219544457292887
葺,248,243,38034,7.280109889280518
萩,244,253,35656,6.708203932499369
董,248,265,44117,15.132745950421556
葡,255,244,42603,7.810249675906654
蓑,246,251,41641,4.123105625617661
蒔,244,244,39505,8.48528137423857
蒐,258,256,42801,10.0
蒼,248,249,40308,2.23606797749979
蒲,265,254,42276,15.524174696260024
蒙,243,242,42254,10.63014581273465
蓉,252,243,40561,7.280109889280518
蓮,250,263,43074,13.0
蔭,242,258,42391,11.313708498984761
蔣,251,249,40007,1.4142135623730951
蔦,254,251,38426,4.123105625617661
蓬,249,262,44441,12.041594578792296
蔓,245,256,41505,7.810249675906654
蕎,247,252,43001,3.605551275463989
蕨,245,248,42941,5.385164807134504
蕉,245,253,40700,5.830951894845301
蕃,254,251,43862,4.123105625617661
蕪,249,253,42559,3.1622776601683795
薙,247,252,43097,3.605551275463989
蕾,245,251,45589,5.0990195135927845
蕗,243,259,43157,11.40175425099138
藁,250,251,45050,1.0
薩,240,260,45107,14.142135623730951
蘇,237,252,42479,13.152946437965905
蘭,255,244,47550,7.810249675906654
蝦,242,243,45681,10.63014581273465
蝶,249,247,45398,3.1622776601683795
螺,260,237,48014,16.401219466856727
蟬,252,232,47433,18.110770276274835
蟹,246,249,44890,4.123105625617661
蠟,249,262,49574,12.041594578792296
衿,247,245,31198,5.830951894845301
袈,244,254,37523,7.211102550927978
袴,252,241,36927,9.219544457292887
裡,256,248,41175,6.324555320336759
裟,247,262,37102,12.36931687685298
裳,244,255,41559,7.810249675906654
襖,258,254,44584,8.94427190999916
訊,249,247,37413,3.1622776601683795
訣,242,260,37928,12.806248474865697
註,237,269,34795,23.021728866442675
詢,260,257,40864,12.206555615733702
詫,251,259,38761,9.055385138137417
誼,248,260,41194,10.198039027185569
諏,248,241,43442,9.219544457292887
諄,246,251,40632,4.123105625617661
諒,251,256,39145,6.082762530298219
謂,269,235,48433,24.20743687382041
諺,252,248,39179,2.8284271247461903
讃,261,253,47884,11.40175425099138
豹,258,250,34568,8.0
貰,253,243,39978,7.615773105863909
賑,238,245,43451,13.0
赳,250,265,37003,15.0
跨,238,247,40851,12.36931687685298
蹄,247,245,44150,5.830951894845301
蹟,255,255,47408,7.0710678118654755
輔,255,252,46620,5.385164807134504
輯,244,241,44906,10.816653826391969
輿,248,237,44744,13.152946437965905
轟,248,259,48354,9.219544457292887
辰,236,247,36418,14.317821063276353
辻,239,275,28671,27.313000567495326
迂,246,255,32396,6.4031242374328485
迄,245,276,34533,26.476404589747453
辿,249,276,34380,26.019223662515376
迪,254,268,38366,18.439088914585774
迦,252,264,40526,14.142135623730951
這,251,265,37002,15.033296378372908
逞,249,257,38865,7.0710678118654755
逗,252,257,37461,7.280109889280518
逢,255,264,40840,14.866068747318506
遥,257,265,40873,16.55294535724685
遁,257,265,42752,16.55294535724685
遼,256,259,44525,10.816653826391969
邑,230,258,35630,21.540659228538015
祁,265,235,33226,21.213203435596427
郁,258,246,41201,8.94427190999916
鄭,246,240,45667,10.770329614269007
酉,254,239,40700,11.704699910719626
醇,236,248,45866,14.142135623730951
醐,257,244,48351,9.219544457292887
醍,236,241,46497,16.64331697709324
醬,252,251,46477,2.23606797749979
釉,260,256,41133,11.661903789690601
釘,231,251,32446,19.026297590440446
釧,262,247,41043,12.36931687685298
銑,246,261,41014,11.704699910719626
鋒,250,251,41507,1.0
鋸,254,248,44076,4.47213595499958
錘,254,270,45173,20.396078054371138
錐,247,256,43902,6.708203932499369
錆,253,256,45057,6.708203932499369
錫,264,246,45763,14.560219778561036
鍬,244,251,43796,6.082762530298219
鎧,250,272,45276,22.0
閃,254,222,37973,28.284271247461902
閏,253,229,41318,21.213203435596427
閤,254,232,44576,18.439088914585774
阿,229,226,35007,31.89043743820395
陀,232,243,35192,19.313207915827967
隈,232,231,44054,26.1725046566048
隼,237,233,35478,21.400934559032695
雀,262,262,37913,16.97056274847714
雁,252,243,44030,7.280109889280518
雛,242,252,47012,8.246211251235321
雫,248,213,35814,37.05401462729781
霞,240,240,46133,14.142135623730951
靖,263,252,40314,13.152946437965905
鞄,250,253,45244,3.0
鞍,237,244,44078,14.317821063276353
鞘,258,246,45446,8.94427190999916
鞠,256,251,45727,6.082762530298219
